t,y,x,vertex_id,is_tip,origin,vertex_connected
500,417,1063,260,0,0,0
500,419,619,262,0,0,0
500,420,624,264,0,0,0
500,421,641,266,0,0,0
500,421,915,268,0,0,0
500,423,1034,270,0,0,0
500,424,1031,273,0,0,0
500,425,391,276,0,0,0
500,426,378,277,0,0,0
500,427,420,280,0,0,0
500,427,763,283,0,0,0
500,428,901,287,0,0,0
500,429,377,289,0,0,0
500,429,905,290,0,0,0
500,429,914,291,0,0,0
500,430,918,292,0,0,0
500,431,631,293,0,0,0
500,431,916,294,0,0,0
500,432,349,295,0,0,0
500,432,411,296,0,0,0
500,432,639,297,0,0,0
500,432,669,298,0,0,0
500,432,914,299,0,0,0
500,433,904,302,0,0,0
500,433,926,303,0,0,0
500,434,416,305,0,0,0
500,434,765,306,0,0,0
500,434,902,307,0,0,0
500,436,682,309,0,0,0
500,437,464,311,0,0,0
500,437,908,312,0,0,0
500,438,678,314,0,0,0
500,438,693,315,0,0,0
500,439,658,316,0,0,0
500,442,362,320,0,0,0
500,442,409,321,0,0,0
500,442,424,322,0,0,0
500,442,433,323,0,0,0
500,443,437,325,0,0,0
500,444,964,328,0,0,0
500,445,418,330,0,0,0
500,445,572,331,0,0,0
500,445,577,332,0,0,0
500,446,404,336,0,0,0
500,446,469,337,0,0,0
500,447,901,339,0,0,0
500,448,310,340,0,0,0
500,449,405,342,0,0,0
500,449,454,343,0,0,0
500,449,674,345,0,0,0
500,450,449,346,0,0,0
500,450,798,348,0,0,0
500,452,472,352,0,0,0
500,453,238,354,0,0,0
500,454,779,357,0,0,0
500,454,952,358,0,0,0
500,455,592,360,0,0,0
500,456,270,363,0,0,0
500,456,482,364,0,0,0
500,457,249,366,0,0,0
500,458,198,367,0,2,0
500,458,252,369,0,0,0
500,459,236,371,0,0,0
500,459,260,373,0,0,0
500,459,469,374,0,0,0
500,459,793,375,0,0,0
500,461,596,378,0,0,0
500,462,450,379,0,0,0
500,462,472,380,0,0,0
500,463,222,383,0,0,0
500,463,601,384,0,0,0
500,463,606,385,0,0,0
500,464,187,386,0,2,1
500,464,239,387,0,0,0
500,464,257,388,0,0,0
500,464,787,389,0,0,0
500,465,186,391,0,2,1
500,466,226,393,0,0,0
500,466,245,394,0,0,0
500,467,224,396,0,0,0
500,467,276,397,0,0,0
500,468,247,400,0,0,0
500,468,252,401,0,0,0
500,468,458,402,0,0,0
500,468,578,403,0,0,0
500,468,610,404,0,0,0
500,468,627,405,0,0,0
500,468,683,406,0,0,0
500,469,890,408,0,0,0
500,470,260,409,0,0,0
500,471,256,411,0,0,0
500,471,566,412,0,0,0
500,472,218,413,0,2,1
500,472,577,414,0,0,0
500,473,212,416,0,2,0
500,473,217,417,0,2,1
500,473,696,420,0,0,0
500,474,185,421,0,2,1
500,474,245,422,0,0,0
500,474,253,423,0,0,0
500,474,593,425,0,0,0
500,474,742,426,0,0,0
500,475,184,428,0,2,1
500,475,210,429,0,2,0
500,475,270,430,0,0,0
500,475,284,431,0,0,0
500,476,179,434,0,2,0
500,476,220,435,0,2,0
500,476,890,437,0,0,0
500,478,243,440,0,0,0
500,479,227,441,0,2,0
500,479,264,442,0,0,0
500,479,297,443,0,0,0
500,479,331,444,0,0,0
500,480,189,446,0,2,0
500,480,204,447,0,2,0
500,480,584,448,0,0,0
500,480,611,449,0,0,0
500,481,772,452,0,0,0
500,481,783,453,0,0,0
500,482,191,454,0,2,0
500,482,332,456,0,0,0
500,483,172,457,0,2,0
500,483,251,459,0,0,0
500,483,755,460,0,0,0
500,484,193,462,0,2,0
500,484,605,464,0,0,0
500,485,476,466,0,0,0
500,485,586,467,0,0,0
500,485,905,468,0,0,0
500,486,310,471,0,0,0
500,486,641,472,0,0,0
500,486,708,473,0,0,0
500,488,338,474,0,0,0
500,488,797,475,0,0,0
500,488,934,478,0,0,0
500,489,251,480,0,0,0
500,489,312,481,0,0,0
500,489,583,482,0,0,0
500,489,1110,484,0,0,0
500,490,243,485,0,0,0
500,490,260,486,0,0,0
500,490,594,488,0,0,0
500,491,936,490,0,0,0
500,492,764,492,0,0,0
500,493,240,493,0,0,0
500,493,268,494,0,0,0
500,493,680,495,0,0,0
500,493,742,496,0,0,0
500,494,193,499,0,2,0
500,494,586,500,0,0,0
500,494,784,502,0,0,0
500,494,810,503,0,0,0
500,495,302,504,0,0,0
500,495,787,506,0,0,0
500,495,1137,507,0,0,0
500,496,194,509,0,2,0
500,496,269,510,0,0,0
500,496,322,511,0,0,0
500,496,605,512,0,0,0
500,496,643,513,0,0,0
500,496,752,514,0,0,0
500,497,299,516,0,0,0
500,497,943,518,0,0,0
500,498,195,519,0,2,0
500,498,232,520,0,0,0
500,498,259,521,0,0,0
500,498,301,522,0,0,0
500,498,1132,523,0,0,0
500,499,246,524,0,0,0
500,499,265,525,0,0,0
500,499,755,526,0,0,0
500,500,283,527,0,0,0
500,500,483,528,0,0,0
500,500,652,530,0,0,0
500,500,658,531,0,0,0
500,501,625,535,0,0,0
500,501,871,537,0,0,0
500,502,694,538,0,0,0
500,502,756,539,0,0,0
500,503,495,541,0,0,0
500,503,780,542,0,0,0
500,503,792,543,0,0,0
500,503,917,545,0,0,0
500,505,185,548,0,2,0
500,505,481,549,0,0,0
500,505,778,550,0,0,0
500,506,361,551,0,0,0
500,506,611,552,0,0,0
500,506,665,553,0,0,0
500,506,759,554,0,0,0
500,506,1129,555,0,0,0
500,507,280,556,0,0,0
500,507,628,557,0,0,0
500,507,791,559,0,0,0
500,508,228,563,0,2,0
500,509,265,565,0,0,0
500,509,346,567,0,0,0
500,509,472,568,0,0,0
500,509,867,569,0,0,0
500,509,1017,570,0,0,0
500,510,205,572,0,2,1
500,510,912,573,0,0,0
500,511,204,574,0,2,1
500,511,259,575,0,0,0
500,511,626,576,0,0,0
500,512,483,577,0,0,0
500,512,821,578,0,0,0
500,513,363,580,0,0,0
500,513,953,581,0,0,0
500,514,298,583,0,0,0
500,514,813,584,0,0,0
500,514,1110,586,0,0,0
500,514,1138,587,0,0,0
500,515,776,589,0,0,0
500,516,210,590,0,2,0
500,516,501,593,0,0,0
500,517,476,594,0,0,0
500,517,947,595,0,0,0
500,517,1119,596,0,0,0
500,517,1134,597,0,0,0
500,518,678,598,0,0,0
500,518,1103,599,0,0,0
500,519,213,600,0,2,0
500,519,1138,601,0,0,0
500,520,681,602,0,0,0
500,521,341,603,0,0,0
500,522,385,605,0,0,0
500,522,499,606,0,0,0
500,522,691,608,0,0,0
500,523,208,609,0,2,0
500,524,218,611,0,2,1
500,524,305,612,0,0,0
500,525,217,614,0,2,1
500,525,837,615,0,0,0
500,525,846,616,0,0,0
500,525,1330,617,0,2,0
500,526,472,618,0,0,0
500,526,881,619,0,0,0
500,526,898,620,0,0,0
500,526,1328,621,0,2,1
500,527,289,624,0,0,0
500,527,1327,627,0,2,1
500,528,283,628,0,0,0
500,528,343,629,0,0,0
500,528,385,630,0,0,0
500,529,894,633,0,0,0
500,529,919,634,0,0,0
500,530,831,636,0,0,0
500,531,210,637,0,2,0
500,531,340,638,0,0,0
500,531,394,639,0,0,0
500,531,807,641,0,0,0
500,531,903,642,0,0,0
500,532,1076,647,0,0,0
500,533,506,649,0,0,0
500,533,568,650,0,0,0
500,533,610,651,0,0,0
500,533,760,652,0,0,0
500,533,833,653,0,0,0
500,534,277,655,0,0,0
500,534,352,656,0,0,0
500,534,456,658,0,0,0
500,534,894,659,0,0,0
500,535,417,662,0,0,0
500,535,510,663,0,0,0
500,535,638,664,0,0,0
500,535,644,665,0,0,0
500,535,716,666,0,0,0
500,536,283,668,0,0,0
500,536,341,669,0,0,0
500,536,448,670,0,0,0
500,536,704,671,0,0,0
500,536,799,672,0,0,0
500,537,287,673,0,0,0
500,537,421,675,0,0,0
500,537,724,677,0,0,0
500,537,1004,679,0,0,0
500,537,1050,680,0,0,0
500,538,285,681,0,0,0
500,538,779,682,0,0,0
500,538,973,684,0,0,0
500,538,1270,685,0,2,0
500,539,416,687,0,0,0
500,539,948,688,0,0,0
500,539,1052,690,0,0,0
500,540,890,694,0,0,0
500,540,1072,696,0,0,0
500,540,1301,697,0,2,0
500,542,413,700,0,0,0
500,542,440,701,0,0,0
500,542,731,704,0,0,0
500,542,1083,705,0,0,0
500,543,346,706,0,0,0
500,543,474,707,0,0,0
500,543,536,708,0,0,0
500,543,851,709,0,0,0
500,543,1052,710,0,0,0
500,544,283,712,0,0,0
500,544,471,715,0,0,0
500,544,604,716,0,0,0
500,544,637,717,0,0,0
500,544,848,719,0,0,0
500,544,943,720,0,0,0
500,544,1273,721,0,2,0
500,544,1305,722,0,2,0
500,545,743,725,0,0,0
500,545,1047,726,0,0,0
500,545,1057,727,0,0,0
500,546,462,728,0,0,0
500,547,383,731,0,0,0
500,547,391,732,0,0,0
500,548,285,734,0,0,0
500,548,468,735,0,0,0
500,548,943,736,0,0,0
500,548,1018,737,0,0,0
500,549,444,741,0,0,0
500,549,451,742,0,0,0
500,549,560,743,0,0,0
500,549,870,744,0,0,0
500,549,1059,745,0,0,0
500,550,291,746,0,0,0
500,550,404,747,0,0,0
500,550,474,748,0,0,0
500,550,634,749,0,0,0
500,550,923,750,0,0,0
500,550,1004,751,0,0,0
500,551,1020,754,0,0,0
500,551,1068,755,0,0,0
500,552,546,757,0,0,0
500,552,575,758,0,0,0
500,553,385,759,0,0,0
500,554,446,761,0,0,0
500,554,510,762,0,0,0
500,554,634,763,0,0,0
500,554,874,764,0,0,0
500,554,940,765,0,0,0
500,555,396,766,0,0,0
500,555,589,767,0,0,0
500,556,788,769,0,0,0
500,556,1277,770,0,0,0
500,557,379,771,0,0,0
500,557,909,772,0,0,0
500,557,934,773,0,0,0
500,558,996,775,0,0,0
500,559,482,777,0,0,1
500,560,483,778,0,0,1
500,560,489,779,0,0,0
500,561,543,781,0,0,0
500,562,481,782,0,0,0
500,562,1018,784,0,0,0
500,562,1287,786,0,2,0
500,563,450,789,0,0,0
500,563,980,790,0,0,0
500,564,637,792,0,0,0
500,564,1244,796,0,0,0
500,565,1021,797,0,0,0
500,566,594,799,0,0,0
500,566,903,802,0,0,0
500,566,1004,803,0,0,0
500,567,365,804,0,0,0
500,567,841,806,0,0,0
500,567,1279,809,0,2,1
500,568,443,810,0,0,0
500,568,503,811,0,0,0
500,568,690,812,0,0,0
500,568,1280,815,0,2,1
500,569,455,816,0,0,0
500,569,603,817,0,0,0
500,570,641,819,0,0,0
500,570,1266,820,0,0,0
500,570,1281,821,0,2,0
500,571,458,822,0,0,0
500,571,696,823,0,0,0
500,571,892,824,0,0,0
500,573,1252,826,0,0,1
500,573,1253,827,0,0,1
500,573,1269,828,0,0,0
500,574,770,831,0,0,0
500,574,911,832,0,0,0
500,574,1267,833,0,0,0
500,575,608,836,0,0,0
500,575,785,837,0,0,0
500,575,860,838,0,0,0
500,575,962,839,0,0,0
500,576,648,841,0,0,0
500,577,480,843,0,0,0
500,577,864,845,0,0,0
500,578,1286,847,0,2,0
500,579,697,849,0,0,0
500,580,651,853,0,0,0
500,580,994,855,0,0,0
500,581,613,856,0,0,0
500,581,681,857,0,0,0
500,581,963,858,0,0,0
500,581,1074,859,0,0,0
500,581,1248,861,0,0,0
500,582,804,863,0,0,0
500,583,488,865,0,0,0
500,583,789,867,0,0,0
500,583,969,869,0,0,0
500,584,517,872,0,0,1
500,584,522,873,0,0,0
500,584,619,874,0,0,0
500,584,994,876,0,0,0
500,584,1083,877,0,0,0
500,584,1249,878,0,0,0
500,585,300,879,0,0,0
500,585,516,880,0,0,1
500,585,657,882,0,0,0
500,586,458,885,0,0,0
500,586,481,886,0,0,0
500,586,492,887,0,0,0
500,586,504,888,0,0,0
500,586,641,889,0,0,0
500,586,688,890,0,0,0
500,588,639,893,0,0,0
500,589,625,897,0,0,0
500,589,687,898,0,0,0
500,589,691,899,0,0,0
500,590,663,904,0,0,0
500,590,957,905,0,0,0
500,590,1279,907,0,0,0
500,591,626,909,0,0,0
500,591,1066,911,0,0,0
500,591,1319,912,0,2,0
500,592,532,913,0,0,0
500,592,669,914,0,0,0
500,592,821,915,0,0,0
500,593,1270,919,0,0,0
500,593,1282,920,0,0,0
500,594,694,924,0,0,0
500,594,1054,926,0,0,0
500,595,545,927,0,0,0
500,595,1315,932,0,2,0
500,596,406,933,0,0,0
500,596,1265,935,0,0,1
500,596,1311,936,0,2,0
500,597,779,937,0,0,0
500,597,898,938,0,0,0
500,597,939,939,0,0,0
500,597,1189,940,0,0,0
500,597,1256,942,0,0,0
500,597,1266,943,0,0,1
500,598,527,945,0,0,0
500,598,680,946,0,0,0
500,598,823,947,0,0,0
500,598,1209,951,0,0,0
500,599,411,952,0,0,0
500,599,572,953,0,0,0
500,599,1267,957,0,0,1
500,600,591,958,0,0,0
500,600,942,959,0,0,0
500,600,1059,960,0,0,0
500,600,1210,961,0,0,0
500,600,1258,962,0,0,0
500,600,1267,963,0,0,1
500,600,1274,964,0,0,0
500,601,786,966,0,0,0
500,601,1207,969,0,0,0
500,602,581,971,0,0,0
500,602,873,972,0,0,0
500,603,500,973,0,0,0
500,604,496,975,0,0,0
500,604,602,976,0,0,0
500,604,822,977,0,0,0
500,604,854,978,0,0,0
500,604,884,979,0,0,0
500,604,941,980,0,0,0
500,604,1202,981,0,0,0
500,604,1214,982,0,0,0
500,604,1268,983,0,0,0
500,605,866,985,0,0,0
500,605,1062,986,0,0,0
500,606,1264,990,0,0,0
500,607,1118,991,0,0,0
500,607,1255,993,0,0,0
500,608,827,994,0,0,0
500,608,836,995,0,0,0
500,608,1187,997,0,0,0
500,609,946,1002,0,0,0
500,609,1289,1003,0,2,0
500,610,534,1005,0,0,0
500,610,547,1006,0,0,0
500,610,611,1008,0,0,0
500,610,647,1009,0,0,0
500,610,1076,1010,0,0,0
500,610,1181,1011,0,0,0
500,610,1190,1012,0,0,0
500,610,1293,1013,0,2,0
500,611,682,1014,0,0,0
500,611,690,1015,0,0,0
500,611,741,1016,0,1,0
500,611,803,1017,0,0,0
500,611,919,1018,0,0,0
500,611,979,1019,0,0,0
500,611,1022,1020,0,0,0
500,611,1194,1023,0,0,0
500,612,638,1024,0,0,0
500,612,1070,1025,0,0,0
500,612,1258,1026,0,0,0
500,612,1286,1027,0,2,0
500,613,269,1029,0,0,0
500,613,970,1031,0,0,0
500,613,1012,1032,0,0,0
500,613,1088,1034,0,0,0
500,613,1119,1035,0,0,0
500,613,1134,1036,0,0,0
500,613,1256,1037,0,0,0
500,614,626,1038,0,0,0
500,614,654,1039,0,0,0
500,614,1059,1040,0,0,0
500,615,691,1043,0,0,0
500,615,837,1044,0,0,0
500,615,1128,1045,0,0,0
500,615,1133,1046,0,0,0
500,615,1253,1047,0,0,0
500,615,1274,1048,0,2,0
500,616,281,1049,0,0,0
500,616,543,1050,0,0,0
500,616,784,1051,0,1,0
500,616,1044,1052,0,0,0
500,616,1227,1053,0,0,0
500,616,1270,1054,0,2,0
500,617,433,1055,0,0,0
500,617,931,1056,0,0,0
500,617,1036,1057,0,0,0
500,617,1212,1058,0,0,0
500,617,1298,1059,0,2,0
500,618,827,1062,0,0,0
500,618,941,1064,0,0,0
500,618,1042,1066,0,0,0
500,618,1071,1067,0,0,0
500,618,1176,1068,0,0,0
500,618,1256,1069,0,0,0
500,619,1089,1072,0,0,0
500,620,312,1075,0,0,0
500,620,898,1078,0,0,0
500,620,925,1079,0,0,0
500,620,1006,1080,0,0,0
500,620,1065,1081,0,0,0
500,620,1096,1082,0,0,0
500,620,1099,1083,0,0,0
500,620,1196,1084,0,0,0
500,622,883,1089,0,0,0
500,622,975,1090,0,0,0
500,622,977,1091,0,0,0
500,622,1079,1092,0,0,0
500,622,1192,1093,0,0,0
500,622,1266,1095,0,0,1
500,622,1306,1096,0,2,0
500,623,696,1098,0,1,0
500,623,797,1099,0,1,0
500,623,1085,1104,0,0,0
500,623,1206,1105,0,0,0
500,623,1265,1107,0,0,1
500,624,1204,1108,0,0,0
500,624,1226,1109,0,0,0
500,624,1273,1110,0,2,0
500,624,1304,1111,0,2,0
500,625,921,1112,0,0,0
500,625,1007,1114,0,0,0
500,625,1217,1116,0,0,1
500,626,448,1118,0,0,0
500,626,949,1121,0,0,0
500,626,1218,1123,0,0,1
500,626,1308,1124,0,2,0
500,627,346,1125,0,0,0
500,627,878,1127,0,0,0
500,627,1040,1128,0,0,0
500,627,1301,1129,0,2,0
500,628,198,1130,0,2,0
500,628,1035,1131,0,0,0
500,628,1088,1132,0,0,0
500,629,226,1135,0,0,1
500,629,1128,1137,0,0,0
500,629,1198,1138,0,0,0
500,629,1204,1139,0,0,0
500,630,227,1140,0,0,1
500,630,1287,1142,0,2,0
500,631,821,1146,0,1,0
500,631,1127,1148,0,0,0
500,631,1264,1149,0,0,0
500,632,348,1151,0,0,0
500,633,545,1155,0,0,0
500,634,479,1157,0,0,0
500,634,1283,1159,0,2,0
500,634,1285,1160,0,2,0
500,635,207,1161,0,2,0
500,635,357,1162,0,0,0
500,635,463,1163,0,0,0
500,635,513,1164,0,0,0
500,635,920,1165,0,0,0
500,635,1095,1166,0,0,0
500,635,1197,1167,0,0,0
500,635,1312,1170,0,2,0
500,636,205,1171,0,2,0
500,636,209,1172,0,2,0
500,636,329,1173,0,0,0
500,636,1002,1175,0,0,0
500,636,1029,1176,0,0,0
500,636,1209,1177,0,0,0
500,637,557,1179,0,0,0
500,637,1261,1181,0,0,0
500,638,345,1183,0,0,0
500,638,1223,1187,0,0,0
500,638,1228,1188,0,0,0
500,640,469,1192,0,0,0
500,640,1212,1195,0,0,0
500,640,1264,1196,0,0,0
500,641,304,1197,0,0,0
500,641,310,1198,0,0,0
500,641,330,1199,0,0,0
500,641,1023,1200,0,0,0
500,641,1220,1201,0,0,0
500,641,1235,1202,0,0,0
500,642,989,1203,0,0,0
500,642,1128,1204,0,0,0
500,643,250,1206,0,0,0
500,643,953,1208,0,0,0
500,644,199,1209,0,2,0
500,644,231,1210,0,0,0
500,644,240,1211,0,0,0
500,644,484,1212,0,0,0
500,644,1131,1213,0,0,1
500,644,1244,1214,0,0,0
500,645,470,1215,0,0,0
500,645,1121,1216,0,0,0
500,645,1130,1217,0,0,1
500,646,229,1218,0,0,0
500,646,529,1219,0,0,0
500,646,1116,1220,0,0,0
500,646,1250,1221,0,0,0
500,647,187,1223,0,2,0
500,647,239,1224,0,0,0
500,647,354,1225,0,0,0
500,647,487,1226,0,0,0
500,647,1110,1227,0,0,0
500,647,1247,1228,0,0,0
500,648,914,1230,0,0,0
500,648,1257,1232,0,0,0
500,649,528,1233,0,0,0
500,649,645,1234,0,0,0
500,649,1230,1236,0,0,0
500,649,1246,1237,0,0,0
500,649,1271,1238,0,0,0
500,649,1278,1239,0,0,0
500,649,1284,1240,0,0,0
500,650,266,1241,0,0,0
500,650,355,1242,0,0,0
500,650,1034,1243,0,0,0
500,650,1267,1245,0,0,0
500,651,346,1246,0,0,0
500,651,1270,1247,0,0,0
500,652,920,1250,0,0,0
500,652,1259,1251,0,0,0
500,652,1276,1252,0,0,0
500,653,1141,1255,0,0,0
500,654,276,1256,0,0,0
500,654,946,1258,0,0,0
500,654,1039,1259,0,0,0
500,654,1052,1260,0,0,0
500,654,1143,1261,0,0,0
500,654,1146,1262,0,0,0
500,655,204,1263,0,2,0
500,655,1016,1264,0,0,0
500,655,1031,1266,0,0,0
500,656,337,1270,0,0,0
500,656,505,1271,0,0,0
500,657,1045,1275,0,0,0
500,657,1141,1276,0,0,0
500,658,286,1279,0,0,0
500,658,334,1280,0,0,0
500,658,979,1281,0,0,0
500,658,1002,1282,0,0,0
500,658,1033,1283,0,0,0
500,658,1222,1284,0,0,0
500,658,1242,1285,0,0,0
500,658,1261,1286,0,0,0
500,659,276,1287,0,0,0
500,660,372,1290,0,0,0
500,661,279,1292,0,0,0
500,661,290,1293,0,0,0
500,661,983,1295,0,0,0
500,661,1069,1296,0,0,0
500,662,517,1297,0,0,0
500,663,446,1301,0,0,0
500,663,947,1302,0,0,0
500,663,966,1303,0,0,0
500,663,1060,1304,0,0,0
500,663,1138,1306,0,0,0
500,663,1222,1307,0,0,0
500,664,200,1308,0,2,0
500,664,370,1309,0,0,0
500,664,853,1311,0,0,0
500,664,894,1312,0,0,0
500,664,1275,1313,0,0,0
500,665,197,1315,0,2,0
500,665,1019,1317,0,0,0
500,665,1141,1318,0,0,0
500,666,457,1322,0,0,0
500,666,1136,1325,0,0,0
500,666,1218,1327,0,0,0
500,666,1274,1328,0,0,0
500,667,286,1329,0,0,0
500,667,385,1330,0,0,0
500,667,1256,1332,0,0,1
500,667,1257,1333,0,0,1
500,668,1141,1335,0,0,0
500,668,1225,1336,0,0,0
500,668,1271,1337,0,0,0
500,669,250,1338,0,0,0
500,669,260,1339,0,0,0
500,669,1210,1340,0,0,0
500,669,1216,1341,0,0,0
500,670,192,1342,0,0,0
500,670,255,1343,0,0,0
500,670,365,1344,0,0,0
500,670,1054,1346,0,0,0
500,671,384,1350,0,0,0
500,671,891,1351,0,0,0
500,671,942,1352,0,0,0
500,671,1261,1354,0,0,0
500,672,1208,1360,0,0,0
500,673,1229,1362,0,0,0
500,674,240,1364,0,0,0
500,674,245,1365,0,0,0
500,674,269,1366,0,0,0
500,674,924,1368,0,0,0
500,674,1236,1370,0,0,0
500,674,1266,1372,0,0,0
500,675,415,1374,0,0,0
500,675,849,1375,0,1,0
500,675,887,1376,0,0,0
500,675,898,1377,0,0,0
500,675,1229,1378,0,0,0
500,676,524,1381,0,0,0
500,676,926,1382,0,0,0
500,676,1017,1383,0,0,0
500,676,1153,1384,0,0,0
500,677,879,1388,0,0,0
500,677,907,1389,0,0,0
500,677,935,1390,0,0,0
500,679,269,1395,0,0,0
500,679,413,1397,0,0,0
500,679,1052,1399,0,0,0
500,681,186,1401,0,0,0
500,681,1215,1402,0,0,0
500,681,1225,1404,0,0,0
500,681,1245,1405,0,0,0
500,682,1049,1408,0,0,0
500,682,1234,1409,0,0,0
500,683,935,1413,0,0,0
500,684,1152,1416,0,0,0
500,685,1252,1421,0,0,0
500,686,460,1422,0,0,0
500,686,859,1423,0,1,0
500,686,865,1424,0,0,0
500,688,232,1428,0,0,0
500,688,1055,1429,0,0,0
500,689,542,1431,0,0,0
500,689,1045,1432,0,0,0
500,690,187,1434,0,0,0
500,690,217,1435,0,0,0
500,690,1030,1437,0,0,0
500,691,1156,1438,0,0,0
500,691,1210,1439,0,0,0
500,692,862,1440,0,1,0
500,693,1158,1444,0,0,0
500,693,1188,1445,0,0,0
500,693,1254,1448,0,0,0
500,694,222,1449,0,0,0
500,694,862,1450,0,1,0
500,694,1162,1451,0,0,0
500,694,1230,1452,0,0,0
500,695,183,1455,0,0,0
500,695,1038,1457,0,0,0
500,696,468,1458,0,0,0
500,697,216,1462,0,0,0
500,697,917,1464,0,0,0
500,697,924,1465,0,0,0
500,698,220,1467,0,0,0
500,698,935,1469,0,0,0
500,699,470,1473,0,0,0
500,699,933,1474,0,0,0
500,700,947,1477,0,0,0
500,700,1164,1478,0,0,0
500,701,992,1479,0,0,0
500,702,899,1481,0,0,0
500,703,182,1483,0,0,0
500,703,194,1484,0,0,0
500,703,965,1485,0,0,0
500,703,990,1486,0,0,0
500,705,492,1488,0,0,0
500,705,535,1489,0,0,0
500,705,987,1490,0,0,0
500,706,185,1491,0,0,0
500,706,478,1493,0,0,0
500,706,962,1494,0,0,0
500,706,1173,1495,0,0,0
500,707,530,1497,0,0,0
500,707,891,1498,0,0,0
500,707,991,1499,0,0,0
500,708,544,1500,0,0,0
500,708,869,1501,0,1,0
500,708,874,1502,0,0,0
500,709,878,1503,0,0,0
500,710,1184,1504,0,0,0
500,711,473,1505,0,0,0
500,711,503,1506,0,0,0
500,714,1030,1509,0,0,0
500,715,605,1512,0,0,0
500,715,869,1513,0,1,0
500,715,1179,1514,0,0,0
500,716,390,1515,0,0,0
500,717,606,1519,0,0,0
500,717,900,1520,0,0,0
500,718,422,1522,0,0,0
500,718,905,1524,0,0,0
500,718,916,1525,0,0,0
500,719,473,1526,0,0,0
500,722,471,1531,0,0,0
500,722,606,1533,0,0,0
500,722,609,1534,0,1,0
500,722,976,1535,0,0,0
500,723,475,1536,0,0,0
500,723,895,1538,0,0,0
500,724,910,1541,0,0,0
500,724,1177,1542,0,0,0
500,725,409,1543,0,0,0
500,725,1019,1544,0,0,0
500,726,564,1545,0,0,0
500,726,1186,1546,0,0,0
500,728,567,1548,0,0,0
500,728,571,1549,0,0,0
500,728,609,1550,0,0,1
500,729,608,1551,0,0,1
500,730,442,1553,0,0,0
500,730,457,1554,0,0,0
500,730,917,1556,0,0,0
500,731,607,1557,0,0,0
500,731,1172,1558,0,0,0
500,732,939,1559,0,0,0
500,732,1016,1560,0,0,0
500,733,457,1562,0,0,0
500,733,1169,1564,0,0,0
500,734,410,1566,0,0,0
500,734,482,1567,0,0,0
500,735,309,1571,0,0,0
500,735,609,1574,0,1,0
500,735,925,1576,0,0,0
500,736,927,1578,0,0,0
500,737,196,1579,0,0,0
500,737,481,1581,0,0,0
500,738,589,1583,0,0,0
500,738,907,1584,0,0,0
500,738,1169,1585,0,0,0
500,740,318,1588,0,0,0
500,740,325,1589,0,0,0
500,740,406,1590,0,0,0
500,740,972,1592,0,0,0
500,740,1173,1594,0,0,0
500,741,207,1595,0,0,0
500,741,465,1597,0,0,0
500,741,996,1599,0,0,0
500,742,228,1600,0,0,0
500,742,314,1602,0,0,0
500,742,354,1603,0,0,0
500,743,328,1606,0,0,0
500,743,606,1607,0,0,0
500,744,394,1609,0,0,0
500,744,906,1610,0,0,0
500,745,1043,1614,0,0,0
500,746,262,1616,0,0,0
500,746,489,1617,0,0,0
500,746,1190,1618,0,0,0
500,747,462,1619,0,0,0
500,747,560,1620,0,0,0
500,747,1019,1621,0,0,0
500,747,1054,1622,0,0,0
500,748,453,1625,0,0,0
500,748,502,1626,0,0,0
500,748,892,1628,0,0,0
500,748,997,1629,0,0,0
500,748,1046,1630,0,0,0
500,749,389,1631,0,0,0
500,749,587,1632,0,0,0
500,749,919,1633,0,0,0
500,749,1023,1634,0,0,0
500,750,217,1635,0,0,0
500,750,916,1636,0,0,0
500,751,536,1638,0,0,0
500,751,602,1639,0,0,0
500,751,888,1640,0,0,0
500,751,1058,1641,0,0,0
500,752,379,1642,0,0,0
500,752,581,1643,0,0,0
500,752,869,1644,0,1,0
500,752,991,1645,0,0,0
500,752,1178,1648,0,0,0
500,752,1185,1649,0,0,0
500,753,428,1651,0,0,0
500,753,446,1652,0,0,0
500,753,477,1653,0,0,1
500,753,606,1654,0,0,0
500,754,478,1656,0,0,1
500,754,1197,1657,0,0,0
500,755,310,1658,0,0,0
500,755,366,1659,0,0,0
500,755,580,1660,0,0,0
500,755,596,1661,0,0,0
500,755,607,1662,0,0,0
500,756,266,1663,0,0,0
500,756,552,1664,0,0,0
500,757,221,1665,0,0,0
500,757,560,1667,0,0,0
500,758,554,1670,0,0,0
500,758,570,1671,0,0,0
500,759,219,1673,0,0,0
500,759,222,1674,0,0,0
500,759,428,1675,0,0,0
500,760,994,1677,0,0,0
500,760,1060,1678,0,0,0
500,761,214,1679,0,0,0
500,761,305,1680,0,0,0
500,761,314,1681,0,0,0
500,761,556,1682,0,0,1
500,761,601,1684,0,0,0
500,761,1166,1685,0,0,0
500,763,425,1690,0,0,0
500,763,1195,1691,0,0,0
500,765,315,1693,0,0,0
500,766,551,1695,0,0,0
500,766,865,1696,0,0,0
500,766,893,1697,0,0,0
500,766,937,1698,0,0,0
500,767,309,1699,0,0,0
500,768,318,1701,0,0,0
500,768,445,1702,0,0,0
500,768,529,1703,0,0,0
500,768,546,1704,0,0,0
500,768,1095,1705,0,0,0
500,769,354,1707,0,0,0
500,769,419,1709,0,0,0
500,769,880,1711,0,0,0
